,timestamp,duration,genre
53,2021-10-26 12:08:20.467798496,6.20896411809813,NA
54,2021-10-26 12:08:26.510964118,7.42488499433866,SOCIAL
55,2021-10-26 12:08:28.762884994,51.33371978624169,TOOLS
56,2021-10-26 12:33:41.378719786,38.14395033584363,NA
57,2021-10-26 12:48:52.195950336,16.70198656593308,NA
58,2021-10-26 13:09:35.777986566,3.131848929879669,COMMUNICATION
59,2021-10-26 13:09:35.924848930,3.365932430292376,SOCIAL
60,2021-10-26 13:19:44.445932430,6.089763686393458,COMMUNICATION
61,2021-10-26 13:24:55.404763686,4.970574440081486,NEWS_MAGAZINES
62,2021-10-26 14:01:25.090574440,13.634625854757932,COMMUNICATION
63,2021-10-26 14:06:36.830625855,2.397928614837969,NA
64,2021-10-26 14:21:58.211928615,1.2047410246250858,FOOD_DRINK
65,2021-10-26 14:21:59.026741025,6.0487094935331145,NA
66,2021-10-26 14:22:04.886709494,4.399847791119429,COMMUNICATION
67,2021-10-26 14:32:29.144847791,6.582928635952276,NEWS_MAGAZINES
68,2021-10-26 15:04:23.039928636,1.4360900729477408,SOCIAL
69,2021-10-26 15:04:22.901090073,2.3172443593150094,NA
70,2021-10-26 15:04:24.793244359,4.255556812164944,SOCIAL
71,2021-10-26 15:24:05.294556812,7.390543525555724,SOCIAL
72,2021-10-26 15:34:18.712543526,8.364261608274983,NA
73,2021-10-26 16:03:21.673261608,9.929096140011906,NA
74,2021-10-26 16:05:36.878096140,7.232248750888198,PRODUCTIVITY
75,2021-10-26 16:09:27.469248751,1.7538045294324924,COMMUNICATION
76,2021-10-26 16:09:27.006804529,4.841178142805527,NA
77,2021-10-26 16:09:31.111178143,3.6330109854181405,COMMUNICATION
78,2021-10-26 16:10:38.694010985,3.420571446936946,SHOPPING
79,2021-10-26 16:10:40.467571447,1.4575596544567868,NA
80,2021-10-26 16:10:40.509559654,2.9901386678291,SOCIAL
81,2021-10-26 16:36:39.860138668,2.2296971579881606,COMMUNICATION
82,2021-10-26 16:41:51.697697158,5.092309868392711,COMMUNICATION
83,2021-10-26 16:57:35.400309868,5.7312327763637,SOCIAL
84,2021-10-26 16:57:40.034232776,4.285239391654382,COMMUNICATION
85,2021-10-26 18:15:10.980239392,3.3833855633707066,COMMUNICATION
86,2021-10-26 18:21:52.455385563,12.00565690350447,NEWS_MAGAZINES
87,2021-10-26 19:08:00.990656904,1.2691566398338734,COMMUNICATION
88,2021-10-26 19:08:01.255156640,4.851494968286666,NA
89,2021-10-26 19:52:03.129494968,1.9711317423998114,SOCIAL
90,2021-10-26 19:52:04.254131742,5.921112793314991,COMMUNICATION
91,2021-10-26 19:53:01.520112793,13.280432163908229,COMMUNICATION
92,2021-10-26 20:05:26.755432164,6.973204124264593,SOCIAL
93,2021-10-26 21:02:15.872204124,8.209280569932186,NA
94,2021-10-26 21:21:29.346280570,6.814902558615264,NEWS_MAGAZINES
95,2021-10-26 21:21:30.977902559,9.805559489117162,COMMUNICATION
96,2021-10-26 21:38:52.183559489,4.609484438530372,NA
97,2021-10-26 21:38:54.985484439,5.264351393880315,COMMUNICATION
98,2021-10-26 21:43:45.608351394,11.644245969058158,COMMUNICATION
99,2021-10-26 21:48:53.581245969,6.155138968130561,NA
100,2021-10-26 21:53:18.078138968,6.6150600034822995,COMMUNICATION
101,2021-10-26 22:09:09.089060003,6.345402561776476,COMMUNICATION
102,2021-10-26 22:55:18.118402562,1.6635467233568269,COMMUNICATION
103,2021-10-26 22:55:18.299546723,7.04528037015188,COMMUNICATION
104,2021-10-26 23:05:47.402280370,16.21024121863572,NA
105,2021-10-27 07:35:05.178241219,1.7431620315635188,COMMUNICATION
106,2021-10-27 07:35:05.726162032,29.862311357175635,COMMUNICATION
107,2021-10-27 07:35:35.064311357,14.075038169303422,TRAVEL_LOCAL
108,2021-10-27 07:42:53.801038169,2.508199904203692,TOOLS
109,2021-10-27 07:42:51.260199904,4.778938259880006,NA
110,2021-10-27 07:44:53.652938260,16.419860489936127,NA
111,2021-10-27 07:51:35.419860490,11.007907191398228,SOCIAL
112,2021-10-27 08:05:38.940907190,10.913068897213591,COMMUNICATION
113,2021-10-27 08:55:20.891068897,2.281517320263588,NA
114,2021-10-27 08:55:18.235517320,5.074072457279423,COMMUNICATION
115,2021-10-27 08:56:05.436072457,8.01842695601319,COMMUNICATION
116,2021-10-27 08:59:22.416426956,6.211888940188179,NA
117,2021-10-27 10:14:31.711888940,5.527920365047122,NA
118,2021-10-27 10:59:37.467920364,8.250079882094893,COMMUNICATION
119,2021-10-27 10:59:45.200079881,6.6393101391162475,TRAVEL_LOCAL
120,2021-10-27 11:59:41.132310139,1.5647695862701343,NA
121,2021-10-27 11:59:40.727769586,3.486034590914957,TOOLS
122,2021-10-27 11:59:43.669034591,8.151275333158116,SOCIAL
123,2021-10-27 12:32:53.775275333,2.1072661569854545,COMMUNICATION
124,2021-10-27 12:32:55.751266157,3.8573162930060536,COMMUNICATION
125,2021-10-27 12:32:58.524316293,9.678221262252933,PRODUCTIVITY
126,2021-10-27 12:39:32.081221262,6.241794211478467,COMMUNICATION
127,2021-10-27 12:43:24.085794211,1.5500044721131596,NA
128,2021-10-27 12:54:13.755004472,0.38850773211310147,VIDEOPLAYERS_EDITORS
129,2021-10-27 12:54:14.570507732,7.834873359356334,SOCIAL
130,2021-10-27 13:02:28.705873359,4.44947379200066,MUSIC_AUDIO
131,2021-10-27 13:02:30.335473792,3.6789752383023036,NA
132,2021-10-27 14:08:29.383975238,36.85078141294748,TOOLS
133,2021-10-27 14:10:45.344781413,1.5874639888749202,NA
134,2021-10-27 14:34:25.516463989,2.293513686082327,NA
135,2021-10-27 14:39:26.333513686,4.3240842092871885,NA
136,2021-10-27 15:05:58.146084209,2.205048506977552,SOCIAL
137,2021-10-27 15:06:00.037048507,4.409265433875119,NA
138,2021-10-27 15:06:03.266265434,2.736437686168719,NEWS_MAGAZINES
139,2021-10-27 15:20:36.646437686,24.059069246737653,COMMUNICATION
140,2021-10-27 16:09:35.464069247,1.187728041083042,SOCIAL
141,2021-10-27 16:09:36.595728041,3.1580920827052736,NA
142,2021-10-27 16:09:39.580092083,2.744652718440983,SOCIAL
143,2021-10-27 16:18:22.608652718,24.3271198011468,COMMUNICATION
144,2021-10-27 16:34:11.196119801,8.35422057758851,NA
145,2021-10-27 17:10:14.312220578,3.92382783374512,TRAVEL_LOCAL
146,2021-10-27 17:10:14.504827834,72.44664872232582,NA
147,2021-10-27 17:22:02.034648722,3.7268428438908634,SOCIAL
148,2021-10-27 17:22:05.332842844,4.925254346827257,NA
149,2021-10-27 17:28:03.885254347,5.401018440609482,TOOLS
150,2021-10-27 17:32:06.538018441,2.722273841704501,NA
151,2021-10-27 17:32:08.909273842,22.69900033324511,NEWS_MAGAZINES
152,2021-10-27 18:39:56.446000333,6.211732325953471,COMMUNICATION
153,2021-10-27 18:41:36.616732326,8.928483507390922,SOCIAL
154,2021-10-27 18:54:00.240483507,0.7980411391304653,NA
155,2021-10-27 18:53:59.093041139,5.445013220209068,TRAVEL_LOCAL
156,2021-10-27 18:54:03.770013220,1.9627048052746336,SOCIAL
157,2021-10-27 19:21:03.685704805,2.1779140775503456,SOCIAL
158,2021-10-27 19:21:04.916914078,7.1673060743541495,COMMUNICATION
159,2021-10-27 19:21:10.936306074,1.5415803554701166,TOOLS
160,2021-10-27 19:57:55.106580355,1.9738687496822704,COMMUNICATION
161,2021-10-27 19:57:56.551868750,5.682604375027745,COMMUNICATION
162,2021-10-27 19:58:01.294604375,9.839171763157491,COMMUNICATION
163,2021-10-27 20:32:22.362171763,1.6748683682137897,NEWS_MAGAZINES
164,2021-10-27 20:32:15.216868368,6.220747752677939,SOCIAL
165,2021-10-27 21:26:26.877747753,5.292422029008683,NA
166,2021-10-27 21:26:30.944422029,4.404172518924931,NA
167,2021-10-27 21:51:51.813172519,1.1936215131979864,NEWS_MAGAZINES
168,2021-10-27 21:51:52.608621513,7.471098081934485,PRODUCTIVITY
169,2021-10-27 21:59:22.488098082,5.461803813859844,PRODUCTIVITY
170,2021-10-27 22:07:30.004803814,5.607822526383188,COMMUNICATION
171,2021-10-27 22:15:56.462822526,6.082388010189407,NEWS_MAGAZINES
172,2021-10-27 22:52:08.644388010,1.4000529380961921,COMMUNICATION
173,2021-10-27 22:52:07.974052938,6.591374061429569,NEWS_MAGAZINES
174,2021-10-27 22:53:05.540374061,6.533766336170424,NA
175,2021-10-28 14:38:47.841766336,4.728179771945808,TOOLS
176,2021-10-28 14:38:52.056179772,2.681967060466395,NA
177,2021-10-28 14:38:51.045967060,12.649222055396812,TOOLS
178,2021-10-28 14:39:46.448222055,2.5087837066532206,TOOLS
179,2021-10-28 14:39:45.655783707,3.448515391962245,SOCIAL
180,2021-10-28 14:39:47.619515392,15.807226447289601,NA
181,2021-10-28 15:02:53.890226447,15.675435264185662,NEWS_MAGAZINES
182,2021-10-28 15:08:03.740435264,8.64304294236872,SOCIAL
183,2021-10-28 15:08:15.893042942,7.239130279674902,NA
184,2021-10-28 15:10:00.967130280,10.542149814440952,COMMUNICATION
185,2021-10-28 15:13:36.447149814,44.20077121450613,TOOLS
186,2021-10-28 15:16:54.811771215,16.386300632852013,NA
187,2021-10-28 15:21:27.034300633,12.305565590098418,NA
188,2021-10-28 15:36:35.671565590,3.489901514190633,NA
189,2021-10-28 15:36:38.893901514,4.554961506995069,SOCIAL
190,2021-10-28 15:39:42.086961507,6.084951995271394,COMMUNICATION
191,2021-10-28 15:39:46.649951995,2.693719086350444,NA
192,2021-10-28 16:21:00.637719086,5.009727100027556,TOOLS
193,2021-10-28 16:26:34.604727100,2.645113905636925,SOCIAL
194,2021-10-28 16:52:48.534113906,1.5670995622174284,TOOLS
195,2021-10-28 16:52:49.466099562,4.277568275155269,NEWS_MAGAZINES
196,2021-10-28 18:10:17.913568275,10.358049198362753,SOCIAL
197,2021-10-28 18:19:34.252049198,9.545773948119303,COMMUNICATION
198,2021-10-28 18:41:05.916773948,1.107931552894661,SOCIAL
199,2021-10-28 18:41:06.490931553,3.5741859101694127,PRODUCTIVITY
200,2021-10-28 18:41:09.963185910,8.120205176264633,MUSIC_AUDIO
201,2021-10-28 19:27:36.895205176,1.5303923685649163,COMICS
202,2021-10-28 19:27:38.306392369,8.033800546866644,NEWS_MAGAZINES
203,2021-10-28 19:54:09.255800547,6.593583882139121,COMMUNICATION
204,2021-10-28 20:13:41.016583882,2.7651482730554773,NEWS_MAGAZINES
205,2021-10-28 20:13:43.194148273,6.961131145442064,NA
206,2021-10-28 20:28:59.749131145,1.5781323558518636,NA
207,2021-10-28 20:28:59.371132356,7.385328490901104,NA
208,2021-10-28 23:38:16.057328491,1.7349787525923017,SOCIAL
209,2021-10-28 23:38:13.451978753,13.490344322226656,NEWS_MAGAZINES
210,2021-10-28 23:38:38.148344322,8.342728696068404,SHOPPING
211,2021-10-29 00:07:33.643728696,2.1220970672890367,BOOKS_REFERENCE
212,2021-10-29 00:33:40.494097067,4.6926526863432025,NA
213,2021-10-30 09:54:25.441652686,7.258747293693241,SOCIAL
214,2021-10-30 09:54:32.043747294,5.912323512978477,NEWS_MAGAZINES
215,2021-10-30 10:11:55.004323513,27.104244711715847,HEALTH_FITNESS
216,2021-10-30 10:34:26.400244712,1.8184287369687313,SOCIAL
217,2021-10-30 10:34:26.132428737,9.971837940806777,NA
218,2021-10-30 10:37:35.368837941,47.46198901264461,NA
219,2021-10-30 11:02:40.968989013,9.026239226173239,NA
220,2021-10-30 11:14:29.416239226,11.01706395308229,TOOLS
221,2021-10-30 11:50:34.926063953,1.2874849167259006,NA
222,2021-10-30 11:50:34.209484917,4.593567629290785,COMMUNICATION
223,2021-10-30 11:50:38.528567629,8.278901925502824,MUSIC_AUDIO
224,2021-10-30 11:59:21.968901926,7.23817397949812,HEALTH_FITNESS
225,2021-10-30 11:59:27.931173979,5.447505446549011,NEWS_MAGAZINES
226,2021-10-30 12:28:38.587505447,1.5996823173012578,COMMUNICATION
227,2021-10-30 12:28:38.205682317,25.26432212160243,NA
228,2021-10-30 13:05:16.127322122,1.8533040818994804,SOCIAL
229,2021-10-30 13:05:17.726304082,6.191238473839274,SOCIAL
230,2021-10-30 13:19:41.152238474,4.659157644851056,COMMUNICATION
231,2021-10-30 13:23:06.404157645,4.539333535984933,COMMUNICATION
232,2021-10-30 13:23:08.311333536,1.2722284019594314,SOCIAL
233,2021-10-30 13:27:55.861228402,6.600830449386756,SOCIAL
234,2021-10-30 14:28:21.797830449,2.1515407671311335,SOCIAL
235,2021-10-30 14:28:23.355540767,4.554347869969925,TRAVEL_LOCAL
236,2021-10-30 15:00:18.574347870,6.290569369528989,NA
237,2021-10-30 15:52:06.381569370,1.4647793818692243,NA
238,2021-10-30 15:52:07.573779382,4.40544306373862,SOCIAL
239,2021-10-30 16:04:25.270443064,13.840839628756196,NA
240,2021-10-30 16:43:26.691839629,1.940585048559488,COMMUNICATION
241,2021-10-30 16:43:27.798585049,13.604885403745932,NA
242,2021-10-30 17:32:02.436885404,3.8186581349164643,COMMUNICATION
243,2021-10-30 17:32:04.185658135,11.091660646903195,PRODUCTIVITY
244,2021-10-30 17:59:34.717660647,6.305238869684343,TOOLS
245,2021-10-30 18:16:22.231238870,46.340377105723455,NEWS_MAGAZINES
246,2021-10-30 18:35:04.984377106,16.10316156095668,NA
247,2021-10-30 18:42:16.926161561,7.289145367650539,COMMUNICATION
248,2021-10-30 18:52:24.620145368,4.9698429087118985,NA
249,2021-10-30 18:52:28.315842909,3.89941328098153,NA
250,2021-10-30 18:52:28.273413281,2.7047765458423534,NA
251,2021-10-30 19:01:42.582776546,1.87718452555396,TOOLS
252,2021-10-30 19:01:43.767184526,4.651121202937754,NEWS_MAGAZINES
253,2021-10-30 19:14:01.161121203,8.861661915615983,COMMUNICATION
254,2021-10-30 19:14:11.952661916,7.031298155458324,NA
255,2021-10-30 19:14:16.463298155,3.019680737619103,NA
256,2021-10-30 19:52:37.414680738,1.5997996419670468,NA
257,2021-10-30 19:52:38.002799642,4.859559803083029,COMMUNICATION
258,2021-10-30 20:14:33.508559803,6.427626326645913,TOOLS
259,2021-10-30 21:18:13.352626327,5.459564990088998,NA
260,2021-10-30 21:38:12.167564990,1.472325919054239,NA
261,2021-10-30 21:38:13.189325919,5.30408023638143,NA
262,2021-10-30 22:04:39.462080236,36.06259087335536,NA
263,2021-10-30 22:58:51.221590873,2.7007889910962106,SOCIAL
264,2021-10-30 22:58:23.867788991,7.371748291554141,COMMUNICATION
265,2021-10-30 22:58:29.567748292,2.532695563292647,NA
266,2021-10-30 23:14:25.566695563,1.2155996242619123,COMMUNICATION
267,2021-10-30 23:14:25.268599624,12.467334521310152,BOOKS_REFERENCE
268,2021-10-30 23:24:03.042334521,6.309790054069462,NA
269,2021-10-30 23:24:24.431790054,6.743380570810668,SOCIAL
270,2021-10-31 07:35:09.323380571,1.78224204373033,COMMUNICATION
271,2021-10-31 07:35:09.387242044,16.32528504768868,BOOKS_REFERENCE
272,2021-10-31 07:35:32.234285048,11.759868372665743,COMMUNICATION
273,2021-10-31 07:35:43.731868373,3.844105760513727,SOCIAL
274,2021-10-31 07:35:41.821105761,12.930586229449146,COMMUNICATION
275,2021-10-31 07:35:51.957586229,31.513624669886102,VIDEOPLAYERS_EDITORS
276,2021-10-31 07:36:58.114624670,6.611646047967641,SOCIAL
277,2021-10-31 07:41:24.855646048,11.396331264686511,NA
278,2021-10-31 07:54:29.768331265,1.9855075900318782,NA
279,2021-10-31 07:54:25.372507590,6.42151890347953,SOCIAL
280,2021-10-31 08:04:25.154518903,32.3984444556414,NA
281,2021-10-31 08:24:23.921444456,7.886083029923265,NA
282,2021-10-31 08:32:11.416083030,5.449057937383196,NA
283,2021-10-31 08:34:23.830057937,1.8501091873672384,TOOLS
284,2021-10-31 08:34:25.248109187,4.508658028744601,NA
285,2021-10-31 09:23:38.651658029,1.9443453404272284,SOCIAL
286,2021-10-31 09:23:40.112345340,14.328932233622625,NA
287,2021-10-31 10:35:14.014932234,2.0899915841272056,MUSIC_AUDIO
288,2021-10-31 10:35:15.754991584,2.5248139248527512,SOCIAL
289,2021-10-31 10:35:17.196813925,6.386872531078139,MUSIC_AUDIO
290,2021-10-31 11:00:43.042872531,8.069329934996851,NA
291,2021-10-31 11:04:23.989329935,13.089170694311667,NA
292,2021-10-31 11:36:59.421170694,3.9910222560158486,NA
293,2021-10-31 11:42:22.581022256,1.8989035388512254,COMMUNICATION
294,2021-10-31 11:42:22.500903539,28.231187955730334,COMMUNICATION
295,2021-10-31 12:07:03.986187956,1.4074197471632457,COMMUNICATION
296,2021-10-31 12:07:01.176419747,6.670930266774427,MUSIC_AUDIO
297,2021-10-31 12:34:21.383930267,1.574565579408064,SOCIAL
298,2021-10-31 12:35:10.556565579,5.793601990160201,TOOLS
299,2021-10-31 12:54:57.358601990,2.5206211015402773,VIDEOPLAYERS_EDITORS
300,2021-10-31 12:54:58.103621102,3.6366315135486804,PRODUCTIVITY
301,2021-10-31 13:04:23.706631514,1.6946328135639663,FOOD_DRINK
302,2021-10-31 13:04:24.778632814,5.544544680632979,NA
303,2021-10-31 13:09:49.656544681,20.32075954932479,NA
304,2021-10-31 13:17:27.204759549,6.4751567984525344,NA
305,2021-10-31 13:24:24.532156798,12.139574946124947,NA
306,2021-10-31 13:58:12.862574946,7.141056873659257,COMMUNICATION
307,2021-10-31 14:04:24.653056874,5.22405496746845,NA
308,2021-10-31 14:26:45.643054967,2.3737405767825273,COMMUNICATION
309,2021-10-31 14:26:47.811740577,2.583219105688711,TOOLS
310,2021-10-31 14:26:49.029219106,8.955239624832265,TOOLS
311,2021-10-31 14:26:57.485239625,7.467539322206366,COMMUNICATION
312,2021-10-31 15:03:48.059539322,1.5100363249909825,NA
313,2021-10-31 15:03:49.104036324,6.804922933155762,NA
314,2021-10-31 15:14:19.472922933,1.4127487962749337,SOCIAL
315,2021-10-31 15:14:19.087748796,426.6008598206735,NA
316,2021-10-31 17:30:04.375859821,14.326123827976021,COMMUNICATION
317,2021-10-31 17:30:18.100123828,5.941336985048282,TOOLS
318,2021-10-31 17:41:36.968336985,1.4720315130946993,MUSIC_AUDIO
319,2021-10-31 17:41:37.521031513,6.407946716777133,SOCIAL
320,2021-10-31 18:06:20.753946717,1.3743594529093535,NA
321,2021-10-31 18:06:19.727359453,4.405498252939531,COMMUNICATION
322,2021-10-31 18:06:23.772498253,38.034550522668084,NA
323,2021-10-31 18:22:20.451550523,2.2230301216750163,SOCIAL
324,2021-10-31 18:22:21.648030122,3.7901539739139904,SOCIAL
325,2021-10-31 18:22:24.221153974,61.084575698394,COMMUNICATION
326,2021-10-31 18:39:37.676575698,5.264674511438651,PRODUCTIVITY
327,2021-10-31 18:39:41.875674511,64.13726266711006,COMMUNICATION
328,2021-10-31 19:04:48.019262667,2.5622278415408797,NA
329,2021-10-31 19:04:49.483227842,4.986722053892149,SOCIAL
330,2021-10-31 19:04:53.938722054,10.772273635068403,MUSIC_AUDIO
331,2021-10-31 19:05:02.763273635,2.2457374252022433,NEWS_MAGAZINES
332,2021-10-31 19:05:00.252737425,6.918302213644402,TRAVEL_LOCAL
333,2021-10-31 19:05:06.956302214,64.18712943375508,COMMUNICATION
334,2021-10-31 19:07:15.342129434,9.991317289759376,TOOLS
335,2021-10-31 19:37:53.549317290,2.2520038038932793,SOCIAL
336,2021-10-31 19:37:54.829003804,8.378519415866265,NEWS_MAGAZINES
337,2021-10-31 19:38:02.025519416,1.4734509969181717,TRAVEL_LOCAL
338,2021-10-31 19:38:02.128450997,6.902341206922997,NA
339,2021-10-31 19:38:08.585341207,1.4093080889147402,COMMUNICATION
340,2021-10-31 19:38:14.028308089,13.813946316741989,MUSIC_AUDIO
341,2021-10-31 19:43:57.743946317,2.36744065535966,SOCIAL
342,2021-10-31 19:43:59.331440655,2.123861962562862,NEWS_MAGAZINES
343,2021-10-31 20:16:41.093861963,3.6185838580805005,COMMUNICATION
344,2021-10-31 20:16:44.097583858,33.6320539712942,SOCIAL
345,2021-10-31 20:19:45.305053971,6.310139928786705,TOOLS
346,2021-10-31 20:19:43.020139929,2.6171091665146204,NA
347,2021-10-31 20:23:48.993109167,3.640986443945833,NA
348,2021-10-31 20:23:52.029986444,12.434763642045393,TOOLS
349,2021-10-31 20:34:01.700763642,13.505786104053911,SOCIAL
350,2021-10-31 20:39:21.670786104,6.971026554993354,COMMUNICATION
351,2021-10-31 20:44:25.014026555,7.96754397515026,NA
352,2021-10-31 20:48:55.810543975,4.689884484364254,MUSIC_AUDIO
353,2021-10-31 20:53:59.341884484,1.7391614585701634,NEWS_MAGAZINES
354,2021-10-31 21:44:47.298161459,1.8442669154426965,MUSIC_AUDIO
355,2021-10-31 21:44:48.414266915,1.7946973837625002,TOOLS
356,2021-10-31 21:44:49.379697384,3.707664447675065,COMMUNICATION
357,2021-10-31 21:44:52.295664448,3.6167550897893728,COMMUNICATION
358,2021-10-31 22:13:22.533755090,2.3171798151726284,COMMUNICATION
359,2021-10-31 22:13:24.236179815,5.052306466509889,PRODUCTIVITY
360,2021-10-31 22:13:28.000306467,6.7175208294208195,COMMUNICATION
361,2021-10-31 22:38:46.481520829,26.01375675112436,NEWS_MAGAZINES
362,2021-10-31 23:15:09.889756751,2.7360541152132347,TOOLS
363,2021-10-31 23:15:11.210054115,6.964875867351871,NA
364,2021-10-31 23:18:14.928875867,5.098552231153064,NA
365,2021-10-31 23:55:09.114552231,1.673774624051727,NA
366,2021-10-31 23:55:10.679774624,1.311202845320261,NA
367,2021-11-01 00:14:23.641202845,1.6331456814838203,NEWS_MAGAZINES
368,2021-11-01 00:14:24.986145681,5.102980793756884,COMMUNICATION
369,2021-11-01 08:19:11.924980794,2.7339998431304657,NA
370,2021-11-01 08:19:14.570999843,14.052969525575119,NA
371,2021-11-01 08:19:26.962969526,23.757808311580277,COMMUNICATION
372,2021-11-01 08:27:41.232808312,2.474922123373007,NA
373,2021-11-01 08:27:42.952922123,13.807476790088243,NEWS_MAGAZINES
374,2021-11-01 08:32:55.932476790,60.178164508923736,NA
375,2021-11-01 09:20:24.749164509,11.971020883072564,NEWS_MAGAZINES
376,2021-11-01 09:24:27.450020883,7.778397907621306,SOCIAL
377,2021-11-01 09:44:22.230397908,6.397966873224699,COMMUNICATION
378,2021-11-01 09:54:29.217966873,7.400983370990254,NA
379,2021-11-01 10:22:45.572983371,1.9188538648982734,NA
380,2021-11-01 10:22:44.100853865,5.303645282443975,NA
381,2021-11-01 11:19:39.513645282,4.094002725187016,NA
382,2021-11-01 11:19:42.315002725,12.945178408740666,PRODUCTIVITY
383,2021-11-01 11:56:05.599178409,3.4282090245643353,COMMUNICATION
384,2021-11-01 11:56:08.092209025,4.467941383477772,NA
385,2021-11-01 12:04:41.197941383,1.1124463864331537,SOCIAL
386,2021-11-01 12:04:41.848446386,5.890317589826361,NA
387,2021-11-01 12:18:43.410317590,2.2243624001124584,SOCIAL
388,2021-11-01 12:18:44.748362400,2.473473289936427,VIDEOPLAYERS_EDITORS
389,2021-11-01 13:45:23.362473290,1.829014467832045,NA
390,2021-11-01 13:47:07.991014468,12.3682472674675,NA
391,2021-11-01 13:47:19.537247267,10.607214095507125,NA
392,2021-11-01 14:19:06.139214096,1.5831736316068172,NA
393,2021-11-01 14:19:01.127173632,8.525009778780452,COMMUNICATION
394,2021-11-01 15:05:41.838009779,1.2875289904960878,SOCIAL
395,2021-11-01 15:05:41.611528990,1.2749247149217755,SOCIAL
396,2021-11-01 15:19:38.944924715,1.3195208531822173,SOCIAL
397,2021-11-01 15:19:39.593520853,25.59602121461182,SOCIAL
398,2021-11-01 15:24:25.333021215,12.038950428806256,NA
399,2021-11-01 16:42:08.028950429,1.506591247367576,COMMUNICATION
400,2021-11-01 16:42:09.503591247,5.49236245623731,NA
401,2021-11-01 17:48:19.033362456,5.870818759960687,COMMUNICATION
402,2021-11-01 18:10:33.809818760,4.4514508315541566,NA
403,2021-11-01 18:10:37.398450832,6.61580082940066,NEWS_MAGAZINES
